date,jdobs,filter,absmag,magpsf,sigmamagpsf,limmag,instrument,programid,reducedby,refsys,issub 
"2018 Jun 14",2458283.8521,"r", 99.0, 99.0,99.0, 20.63,"P48+ZTF","2","None","None",True
"2018 Jun 14",2458283.8608,"r", 99.0, 99.0,99.0, 20.61,"P48+ZTF","2","None","None",True
"2018 Jun 14",2458283.8940,"r", 99.0, 99.0,99.0, 20.58,"P48+ZTF","2","None","None",True
"2018 Jun 14",2458283.9075,"g", 99.0, 99.0,99.0, 20.89,"P48+ZTF","2","None","None",True
"2018 Jun 14",2458283.9326,"g", 99.0, 99.0,99.0, 20.89,"P48+ZTF","2","None","None",True
"2018 Jun 15",2458284.8087,"r", 99.0, 99.0,99.0, 20.03,"P48+ZTF","2","None","None",True
"2018 Jun 15",2458284.8265,"r", 99.0, 99.0,99.0, 20.11,"P48+ZTF","2","None","None",True
"2018 Jun 15",2458284.8444,"r", 99.0, 99.0,99.0, 20.40,"P48+ZTF","2","None","None",True
"2018 Jun 15",2458284.8453,"r", 99.0, 99.0,99.0, 20.48,"P48+ZTF","1","None","None",True
"2018 Jun 15",2458284.8736,"g", 99.0, 99.0,99.0, 20.75,"P48+ZTF","2","None","None",True
"2018 Jun 15",2458284.8870,"g", 99.0, 99.0,99.0, 20.17,"P48+ZTF","1","None","None",True
"2018 Jun 15",2458284.8879,"g", 99.0, 99.0,99.0, 20.27,"P48+ZTF","2","None","None",True
"2018 Jun 16",2458285.7837,"g", 99.0, 99.0,99.0, 19.86,"P48+ZTF","2","None","None",True
"2018 Jun 16",2458285.8154,"r", 99.0, 99.0,99.0, 20.60,"P48+ZTF","2","None","None",True
"2018 Jun 16",2458285.8853,"r", 99.0, 99.0,99.0, 20.77,"P48+ZTF","2","None","None",True
"2018 Jun 16",2458285.9159,"r", 99.0, 99.0,99.0, 20.84,"P48+ZTF","2","None","None",True
"2018 Jun 16",2458285.9311,"g", 99.0, 99.0,99.0, 21.13,"P48+ZTF","2","None","None",True
"2018 Jun 16",2458285.9564,"g", 99.0, 99.0,99.0, 21.07,"P48+ZTF","2","None","None",True
"2018 Jun 17",2458286.8096,"r", 99.0, 99.0,99.0, 20.49,"P48+ZTF","2","None","None",True
"2018 Jun 17",2458286.8317,"r", 99.0, 99.0,99.0, 20.41,"P48+ZTF","2","None","None",True
"2018 Jun 17",2458286.9164,"g", 99.0, 99.0,99.0, 20.90,"P48+ZTF","2","None","None",True
"2018 Jun 17",2458286.9262,"g", 99.0, 99.0,99.0, 20.86,"P48+ZTF","2","None","None",True
"2018 Jun 17",2458286.9586,"g", 99.0, 99.0,99.0, 20.86,"P48+ZTF","2","None","None",True
"2018 Jun 18",2458287.8286,"r", 99.0, 99.0,99.0, 20.60,"P48+ZTF","2","None","None",True
"2018 Jun 18",2458287.9124,"g", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jun 18",2458287.9378,"g", 99.0, 99.0,99.0, 20.71,"P48+ZTF","2","None","None",True
"2018 Jun 18",2458287.9547,"r", 99.0, 99.0,99.0, 20.55,"P48+ZTF","2","None","None",True
"2018 Jun 18",2458287.9557,"r", 99.0, 99.0,99.0, 20.61,"P48+ZTF","1","None","None",True
"2018 Jun 19",2458288.8112,"r", 99.0, 99.0,99.0, 20.66,"P48+ZTF","2","None","None",True
"2018 Jun 19",2458288.8261,"r", 99.0, 99.0,99.0, 20.70,"P48+ZTF","2","None","None",True
"2018 Jun 19",2458288.8643,"g", 99.0, 99.0,99.0, 20.80,"P48+ZTF","2","None","None",True
"2018 Jun 19",2458288.8919,"g", 99.0, 99.0,99.0, 20.59,"P48+ZTF","2","None","None",True
"2018 Jun 19",2458288.9044,"g", 99.0, 99.0,99.0, 20.48,"P48+ZTF","2","None","None",True
"2018 Jun 19",2458288.9493,"r", 99.0, 99.0,99.0, 20.28,"P48+ZTF","2","None","None",True
"2018 Jun 20",2458289.8313,"r", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jun 20",2458289.8703,"g", 99.0, 99.0,99.0, 20.93,"P48+ZTF","2","None","None",True
"2018 Jun 20",2458289.8890,"g", 99.0, 99.0,99.0, 20.71,"P48+ZTF","2","None","None",True
"2018 Jun 20",2458289.9055,"g", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jun 20",2458289.9463,"r", 99.0, 99.0,99.0, 20.57,"P48+ZTF","2","None","None",True
"2018 Jun 21",2458290.8526,"r", 99.0, 99.0,99.0, 20.77,"P48+ZTF","2","None","None",True
"2018 Jun 21",2458290.8597,"r", 99.0, 99.0,99.0, 20.78,"P48+ZTF","2","None","None",True
"2018 Jun 21",2458290.8913,"r", 99.0, 99.0,99.0, 20.73,"P48+ZTF","1","None","None",True
"2018 Jun 21",2458290.8922,"r", 99.0, 99.0,99.0, 20.76,"P48+ZTF","2","None","None",True
"2018 Jun 21",2458290.9117,"g", 99.0, 99.0,99.0, 20.93,"P48+ZTF","2","None","None",True
"2018 Jun 21",2458290.9126,"g", 99.0, 99.0,99.0, 20.90,"P48+ZTF","1","None","None",True
"2018 Jun 21",2458290.9338,"g", 99.0, 99.0,99.0, 20.64,"P48+ZTF","2","None","None",True
"2018 Jun 21",2458290.9582,"g", 99.0, 99.0,99.0, 20.80,"P48+ZTF","2","None","None",True
"2018 Jun 22",2458291.7883,"r", 99.0, 99.0,99.0, 20.43,"P48+ZTF","2","None","None",True
"2018 Jun 22",2458291.8105,"r", 99.0, 99.0,99.0, 20.41,"P48+ZTF","2","None","None",True
"2018 Jun 22",2458291.8228,"r", 99.0, 99.0,99.0, 20.38,"P48+ZTF","2","None","None",True
"2018 Jun 22",2458291.9288,"g", 99.0, 99.0,99.0, 21.04,"P48+ZTF","2","None","None",True
"2018 Jun 23",2458292.7756,"r", 99.0, 99.0,99.0, 20.36,"P48+ZTF","2","None","None",True
"2018 Jun 23",2458292.8077,"r", 99.0, 99.0,99.0, 20.52,"P48+ZTF","2","None","None",True
"2018 Jun 23",2458292.8244,"r", 99.0, 99.0,99.0, 20.49,"P48+ZTF","2","None","None",True
"2018 Jun 23",2458292.9291,"g", 99.0, 99.0,99.0, 21.07,"P48+ZTF","2","None","None",True
"2018 Jun 23",2458292.9584,"g", 99.0, 99.0,99.0, 20.99,"P48+ZTF","2","None","None",True
"2018 Jun 24",2458293.7762,"r", 99.0, 99.0,99.0, 20.15,"P48+ZTF","2","None","None",True
"2018 Jun 24",2458293.8015,"r", 99.0, 99.0,99.0, 20.15,"P48+ZTF","2","None","None",True
"2018 Jun 24",2458293.8295,"r", 99.0, 99.0,99.0, 20.17,"P48+ZTF","1","None","None",True
"2018 Jun 24",2458293.8304,"r", 99.0, 99.0,99.0, 20.25,"P48+ZTF","2","None","None",True
"2018 Jun 24",2458293.9259,"g", 99.0, 99.0,99.0, 20.52,"P48+ZTF","2","None","None",True
"2018 Jun 24",2458293.9273,"g", 99.0, 99.0,99.0, 20.64,"P48+ZTF","1","None","None",True
"2018 Jun 25",2458294.7898,"r", 99.0, 99.0,99.0, 20.06,"P48+ZTF","2","None","None",True
"2018 Jun 25",2458294.7954,"r", 99.0, 99.0,99.0, 20.05,"P48+ZTF","2","None","None",True
"2018 Jun 25",2458294.8261,"r", 99.0, 99.0,99.0, 20.24,"P48+ZTF","2","None","None",True
"2018 Jun 25",2458294.8737,"g", 99.0, 99.0,99.0, 20.08,"P48+ZTF","2","None","None",True
"2018 Jun 25",2458294.9514,"g", 99.0, 99.0,99.0, 20.61,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.7129,"g", 99.0, 99.0,99.0, 19.67,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.7903,"r", 99.0, 99.0,99.0, 20.04,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.8018,"r", 99.0, 99.0,99.0, 20.09,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.8724,"g", 99.0, 99.0,99.0, 19.81,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.9547,"r", 99.0, 99.0,99.0, 20.70,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.9654,"g", 99.0, 99.0,99.0, 20.69,"P48+ZTF","2","None","None",True
"2018 Jun 26",2458295.9763,"r", 99.0, 99.0,99.0, 20.70,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.7092,"g", 99.0, 99.0,99.0, 19.03,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.7509,"r", 99.0, 99.0,99.0, 20.78,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.7914,"r", 99.0, 99.0,99.0, 19.84,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.7942,"g", 99.0, 99.0,99.0, 20.71,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.8285,"r", 99.0, 99.0,99.0, 19.84,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.8294,"r", 99.0, 99.0,99.0, 19.86,"P48+ZTF","1","None","None",True
"2018 Jun 27",2458296.9533,"g", 99.0, 99.0,99.0, 19.55,"P48+ZTF","2","None","None",True
"2018 Jun 27",2458296.9552,"g", 99.0, 99.0,99.0, 19.66,"P48+ZTF","1","None","None",True
"2018 Jun 27",2458296.9620,"g", 99.0, 99.0,99.0, 19.54,"P48+ZTF","2","None","None",True
"2018 Jun 28",2458297.7383,"g", 99.0, 99.0,99.0, 19.46,"P48+ZTF","2","None","None",True
"2018 Jun 28",2458297.8264,"r", 99.0, 99.0,99.0, 19.73,"P48+ZTF","2","None","None",True
"2018 Jun 28",2458297.8409,"r", 99.0, 99.0,99.0, 19.73,"P48+ZTF","2","None","None",True
"2018 Jun 28",2458297.9126,"r", 99.0, 99.0,99.0, 19.74,"P48+ZTF","2","None","None",True
"2018 Jun 28",2458297.9499,"g", 99.0, 99.0,99.0, 19.38,"P48+ZTF","2","None","None",True
"2018 Jun 28",2458297.9785,"g", 99.0, 99.0,99.0, 19.16,"P48+ZTF","2","None","None",True
"2018 Jun 29",2458298.6950,"g", 99.0, 99.0,99.0, 19.26,"P48+ZTF","2","None","None",True
"2018 Jun 29",2458298.7136,"g", 99.0, 99.0,99.0, 19.47,"P48+ZTF","2","None","None",True
"2018 Jun 29",2458298.7418,"g", 99.0, 99.0,99.0, 19.54,"P48+ZTF","2","None","None",True
"2018 Jun 29",2458298.8022,"r", 99.0, 99.0,99.0, 19.74,"P48+ZTF","2","None","None",True
"2018 Jun 29",2458298.8228,"r", 99.0, 99.0,99.0, 19.66,"P48+ZTF","2","None","None",True
"2018 Jun 29",2458298.8403,"r", 99.0, 99.0,99.0, 19.70,"P48+ZTF","2","None","None",True
"2018 Jun 30",2458299.7179,"g", 99.0, 99.0,99.0, 19.85,"P48+ZTF","2","None","None",True
"2018 Jun 30",2458299.8675,"r", 99.0, 99.0,99.0, 19.67,"P48+ZTF","2","None","None",True
"2018 Jun 30",2458299.8897,"r", 99.0, 99.0,99.0, 19.72,"P48+ZTF","2","None","None",True
"2018 Jun 30",2458299.9014,"r", 99.0, 99.0,99.0, 19.68,"P48+ZTF","1","None","None",True
"2018 Jun 30",2458299.9033,"r", 99.0, 99.0,99.0, 19.70,"P48+ZTF","2","None","None",True
"2018 Jun 30",2458299.9506,"g", 99.0, 99.0,99.0, 19.73,"P48+ZTF","1","None","None",True
"2018 Jun 30",2458299.9516,"g", 99.0, 99.0,99.0, 19.70,"P48+ZTF","2","None","None",True
"2018 Jun 30",2458299.9767,"g", 99.0, 99.0,99.0, 19.60,"P48+ZTF","2","None","None",True
"2018 Jul 01",2458300.8387,"r", 99.0, 99.0,99.0, 20.02,"P48+ZTF","2","None","None",True
"2018 Jul 01",2458300.8620,"r", 99.0, 99.0,99.0, 20.10,"P48+ZTF","2","None","None",True
"2018 Jul 01",2458300.8809,"r", 99.0, 99.0,99.0, 20.07,"P48+ZTF","2","None","None",True
"2018 Jul 01",2458300.9541,"g", 99.0, 99.0,99.0, 19.67,"P48+ZTF","2","None","None",True
"2018 Jul 01",2458300.9764,"g", 99.0, 99.0,99.0, 19.65,"P48+ZTF","2","None","None",True
"2018 Jul 02",2458301.7681,"g", 99.0, 99.0,99.0, 20.33,"P48+ZTF","2","None","None",True
"2018 Jul 02",2458301.7905,"g", 99.0, 99.0,99.0, 20.28,"P48+ZTF","2","None","None",True
"2018 Jul 02",2458301.8304,"g", 99.0, 99.0,99.0, 20.29,"P48+ZTF","2","None","None",True
"2018 Jul 02",2458301.8430,"r", 99.0, 99.0,99.0, 20.35,"P48+ZTF","2","None","None",True
"2018 Jul 02",2458301.8728,"r", 99.0, 99.0,99.0, 20.12,"P48+ZTF","2","None","None",True
"2018 Jul 02",2458301.8850,"r", 99.0, 99.0,99.0, 20.19,"P48+ZTF","2","None","None",True
"2018 Jul 03",2458302.7874,"g", 99.0, 99.0,99.0, 20.30,"P48+ZTF","1","None","None",True
"2018 Jul 03",2458302.7889,"g", 99.0, 99.0,99.0, 20.29,"P48+ZTF","2","None","None",True
"2018 Jul 03",2458302.8323,"r", 99.0, 99.0,99.0, 19.81,"P48+ZTF","2","None","None",True
"2018 Jul 03",2458302.8332,"r", 99.0, 99.0,99.0, 19.79,"P48+ZTF","1","None","None",True
"2018 Jul 03",2458302.8476,"r", 99.0, 99.0,99.0, 19.68,"P48+ZTF","2","None","None",True
"2018 Jul 03",2458302.9309,"g", 99.0, 99.0,99.0, 20.16,"P48+ZTF","2","None","None",True
"2018 Jul 03",2458302.9578,"g", 99.0, 99.0,99.0, 20.00,"P48+ZTF","2","None","None",True
"2018 Jul 04",2458303.7903,"g", 99.0, 99.0,99.0, 20.63,"P48+ZTF","2","None","None",True
"2018 Jul 04",2458303.8297,"r", 99.0, 99.0,99.0, 20.58,"P48+ZTF","2","None","None",True
"2018 Jul 04",2458303.8411,"r", 99.0, 99.0,99.0, 20.60,"P48+ZTF","2","None","None",True
"2018 Jul 04",2458303.9095,"g", 99.0, 99.0,99.0, 20.27,"P48+ZTF","2","None","None",True
"2018 Jul 04",2458303.9314,"g", 99.0, 99.0,99.0, 20.25,"P48+ZTF","2","None","None",True
"2018 Jul 05",2458304.7985,"g", 99.0, 99.0,99.0, 20.95,"P48+ZTF","2","None","None",True
"2018 Jul 05",2458304.8198,"r", 99.0, 99.0,99.0, 20.61,"P48+ZTF","2","None","None",True
"2018 Jul 05",2458304.8426,"r", 99.0, 99.0,99.0, 20.71,"P48+ZTF","2","None","None",True
"2018 Jul 05",2458304.8672,"r", 99.0, 99.0,99.0, 20.68,"P48+ZTF","2","None","None",True
"2018 Jul 05",2458304.9326,"g", 99.0, 99.0,99.0, 20.42,"P48+ZTF","2","None","None",True
"2018 Jul 05",2458304.9515,"g", 99.0, 99.0,99.0, 20.34,"P48+ZTF","2","None","None",True
"2018 Jul 06",2458305.8230,"g", 99.0, 99.0,99.0, 20.71,"P48+ZTF","1","None","None",True
"2018 Jul 06",2458305.8239,"g", 99.0, 99.0,99.0, 20.75,"P48+ZTF","2","None","None",True
"2018 Jul 06",2458305.8462,"r", 99.0, 99.0,99.0, 20.42,"P48+ZTF","2","None","None",True
"2018 Jul 06",2458305.8624,"r", 99.0, 99.0,99.0, 20.21,"P48+ZTF","2","None","None",True
"2018 Jul 06",2458305.8894,"r", 99.0, 99.0,99.0, 20.34,"P48+ZTF","2","None","None",True
"2018 Jul 06",2458305.8904,"r", 99.0, 99.0,99.0, 20.36,"P48+ZTF","1","None","None",True
"2018 Jul 06",2458305.9453,"g", 99.0, 99.0,99.0, 20.32,"P48+ZTF","2","None","None",True
"2018 Jul 07",2458306.8268,"g", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jul 07",2458306.8470,"g", 99.0, 99.0,99.0, 20.83,"P48+ZTF","2","None","None",True
"2018 Jul 08",2458307.7371,"g", 99.0, 99.0,99.0, 20.78,"P48+ZTF","2","None","None",True
"2018 Jul 08",2458307.8290,"g", 99.0, 99.0,99.0, 20.87,"P48+ZTF","2","None","None",True
"2018 Jul 08",2458307.8452,"g", -18.87, 21.23,0.33, 20.89,"P48+ZTF","2","None","None",True
"2018 Jul 08",2458307.8714,"r", 99.0, 99.0,99.0, 20.71,"P48+ZTF","2","None","None",True
"2018 Jul 08",2458307.8893,"r", 99.0, 99.0,99.0, 20.68,"P48+ZTF","2","None","None",True
"2018 Jul 08",2458307.9159,"r", 99.0, 99.0,99.0, 20.63,"P48+ZTF","2","None","None",True
"2018 Jul 09",2458308.8228,"r", 99.0, 99.0,99.0, 20.16,"P48+ZTF","2","None","None",True
"2018 Jul 09",2458308.8515,"r", 99.0, 99.0,99.0, 20.05,"P48+ZTF","2","None","None",True
"2018 Jul 09",2458308.8693,"r", 99.0, 99.0,99.0, 19.73,"P48+ZTF","1","None","None",True
"2018 Jul 09",2458308.8702,"r", 99.0, 99.0,99.0, 19.87,"P48+ZTF","2","None","None",True
"2018 Jul 09",2458308.8927,"g", 99.0, 99.0,99.0, 19.75,"P48+ZTF","2","None","None",True
"2018 Jul 09",2458308.8936,"g", 99.0, 99.0,99.0, 20.25,"P48+ZTF","1","None","None",True
"2018 Jul 11",2458310.8477,"g", 99.0, 99.0,99.0, 20.78,"P48+ZTF","2","None","None",True
"2018 Jul 11",2458310.8732,"g", -19.32, 20.78,0.32, 20.69,"P48+ZTF","2","None","None",True
"2018 Jul 11",2458310.8902,"r", 99.0, 99.0,99.0, 20.32,"P48+ZTF","2","None","None",True
"2018 Jul 11",2458310.9125,"r", 99.0, 99.0,99.0, 20.14,"P48+ZTF","2","None","None",True
"2018 Jul 11",2458310.9208,"r", 99.0, 99.0,99.0, 20.18,"P48+ZTF","2","None","None",True
"2018 Jul 12",2458311.8440,"g", 99.0, 99.0,99.0, 20.80,"P48+ZTF","2","None","None",True
"2018 Jul 12",2458311.8488,"g", -19.36, 20.74,0.31, 20.82,"P48+ZTF","1","None","None",True
"2018 Jul 12",2458311.8693,"g", 99.0, 99.0,99.0, 20.72,"P48+ZTF","2","None","None",True
"2018 Jul 12",2458311.8881,"r", 99.0, 99.0,99.0, 20.59,"P48+ZTF","2","None","None",True
"2018 Jul 13",2458312.7488,"r", -19.36, 20.74,0.27, 20.60,"P48+ZTF","2","None","None",True
"2018 Jul 13",2458312.8506,"g", -19.66, 20.44,0.26, 20.63,"P48+ZTF","2","None","None",True
"2018 Jul 13",2458312.8673,"g", -19.84, 20.26,0.24, 20.63,"P48+ZTF","2","None","None",True
"2018 Jul 13",2458312.9072,"r", 99.0, 99.0,99.0, 20.47,"P48+ZTF","2","None","None",True
"2018 Jul 13",2458312.9338,"r", -19.51, 20.58,0.26, 20.55,"P48+ZTF","2","None","None",True
"2018 Jul 14",2458313.7158,"r", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jul 14",2458313.8276,"g", 99.0, 99.0,99.0, 20.66,"P48+ZTF","2","None","None",True
"2018 Jul 14",2458313.8411,"g", -19.69, 20.41,0.20, 20.73,"P48+ZTF","2","None","None",True
"2018 Jul 14",2458313.8615,"g", 99.0, 99.0,99.0, 20.76,"P48+ZTF","2","None","None",True
"2018 Jul 14",2458313.8874,"r", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jul 15",2458314.7219,"r", 99.0, 99.0,99.0, 20.44,"P48+ZTF","2","None","None",True
"2018 Jul 15",2458314.8259,"g", 99.0, 99.0,99.0, 20.51,"P48+ZTF","2","None","None",True
"2018 Jul 15",2458314.8477,"g", -19.91, 20.19,0.14, 20.76,"P48+ZTF","2","None","None",True
"2018 Jul 15",2458314.8683,"g", -19.72, 20.38,0.15, 20.70,"P48+ZTF","2","None","None",True
"2018 Jul 15",2458314.8693,"g", 99.0, 99.0,99.0, 20.73,"P48+ZTF","1","None","None",True
"2018 Jul 15",2458314.9088,"r", -19.68, 20.42,0.26, 20.47,"P48+ZTF","1","None","None",True
"2018 Jul 15",2458314.9097,"r", -19.49, 20.61,0.21, 20.46,"P48+ZTF","2","None","None",True
"2018 Jul 15",2458314.9274,"r", -19.62, 20.48,0.19, 20.48,"P48+ZTF","2","None","None",True
"2018 Jul 16",2458315.8284,"r", -19.66, 20.44,0.16, 20.56,"P48+ZTF","2","None","None",True
"2018 Jul 16",2458315.8521,"r", 99.0, 99.0,99.0, 20.54,"P48+ZTF","2","None","None",True
"2018 Jul 16",2458315.8703,"r", 99.0, 99.0,99.0, 20.53,"P48+ZTF","2","None","None",True
"2018 Jul 16",2458315.8904,"g", 99.0, 99.0,99.0, 20.55,"P48+ZTF","2","None","None",True
"2018 Jul 16",2458315.9085,"g", -19.86, 20.24,0.22, 20.59,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.7487,"r", -19.65, 20.45,0.20, 20.63,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.7683,"r", 99.0, 99.0,99.0, 18.83,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.8418,"r", 99.0, 99.0,99.0, 20.42,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.8689,"g", -19.94, 20.16,0.21, 20.71,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.8689,"g", -19.94, 20.16,0.21, 20.71,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.8880,"g", -20.10, 20.00,0.21, 20.65,"P48+ZTF","2","None","None",True
"2018 Jul 17",2458316.9028,"g", -20.07, 20.03,0.20, 20.62,"P48+ZTF","2","None","None",True
"2018 Jul 18",2458317.8443,"g", 99.0, 99.0,99.0, 20.44,"P48+ZTF","2","None","None",True
"2018 Jul 18",2458317.8644,"g", 99.0, 99.0,99.0, 20.19,"P48+ZTF","1","None","None",True
"2018 Jul 18",2458317.8654,"g", -20.03, 20.06,0.28, 19.97,"P48+ZTF","2","None","None",True
"2018 Jul 18",2458317.8907,"g", -19.90, 20.20,0.24, 20.34,"P48+ZTF","2","None","None",True
"2018 Jul 18",2458317.9106,"r", 99.0, 99.0,99.0, 20.18,"P48+ZTF","2","None","None",True
"2018 Jul 18",2458317.9116,"r", 99.0, 99.0,99.0, 19.91,"P48+ZTF","1","None","None",True
"2018 Jul 18",2458317.9250,"r", -19.80, 20.30,0.27, 20.05,"P48+ZTF","2","None","None",True
"2018 Jul 19",2458318.8460,"r", 99.0, 99.0,99.0, 20.83,"P48+ZTF","2","None","None",True
"2018 Jul 19",2458318.8728,"r", -20.05, 20.05,0.13, 20.80,"P48+ZTF","2","None","None",True
"2018 Jul 19",2458318.8728,"r", -20.05, 20.05,0.13, 20.80,"P48+ZTF","2","None","None",True
"2018 Jul 19",2458318.8852,"g", -20.18, 19.92,0.19, 20.84,"P48+ZTF","2","None","None",True
"2018 Jul 19",2458318.9116,"g", -20.18, 19.92,0.15, 20.84,"P48+ZTF","2","None","None",True
"2018 Jul 19",2458318.9348,"g", -20.05, 20.05,0.15, 20.80,"P48+ZTF","2","None","None",True
"2018 Jul 20",2458319.7689,"r", -19.94, 20.16,0.20, 20.64,"P48+ZTF","2","None","None",True
"2018 Jul 20",2458319.8697,"g", -20.19, 19.91,0.17, 20.47,"P48+ZTF","2","None","None",True
"2018 Jul 20",2458319.8840,"g", -20.03, 20.07,0.19, 20.50,"P48+ZTF","2","None","None",True
"2018 Jul 20",2458319.9001,"g", -20.16, 19.94,0.16, 20.79,"P48+ZTF","2","None","None",True
"2018 Jul 20",2458319.9001,"g", -20.16, 19.94,0.16, 20.79,"P48+ZTF","2","None","None",True
"2018 Jul 21",2458320.8683,"r", 99.0, 99.0,99.0, 20.80,"P48+ZTF","2","None","None",True
"2018 Jul 21",2458320.8693,"r", 99.0, 99.0,99.0, 20.77,"P48+ZTF","1","None","None",True
"2018 Jul 21",2458320.8945,"r", -20.20, 19.90,0.24, 20.06,"P48+ZTF","2","None","None",True
"2018 Jul 21",2458320.9122,"g", -20.34, 19.76,0.23, 20.43,"P48+ZTF","2","None","None",True
"2018 Jul 21",2458320.9131,"g", -20.29, 19.81,0.18, 20.32,"P48+ZTF","1","None","None",True
"2018 Jul 21",2458320.9253,"g", -20.18, 19.92,0.16, 20.65,"P48+ZTF","2","None","None",True
"2018 Jul 21",2458320.9480,"g", 99.0, 99.0,99.0, 19.98,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.7711,"r", -20.00, 20.10,0.19, 20.46,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.7711,"r", -20.00, 20.10,0.19, 20.46,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.8540,"r", -20.12, 19.98,0.12, 20.50,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.8540,"r", -20.12, 19.98,0.12, 20.50,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.8844,"g", -20.30, 19.80,0.15, 20.68,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.9042,"g", -20.31, 19.79,0.15, 20.88,"P48+ZTF","2","None","None",True
"2018 Jul 22",2458321.9224,"g", 99.0, 99.0,99.0, 20.82,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.6928,"g", -20.42, 19.68,0.17, 19.99,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.7169,"g", -20.24, 19.86,0.19, 20.23,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.7598,"r", -20.05, 20.04,0.16, 20.38,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.7598,"r", -20.05, 20.04,0.16, 20.38,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.8604,"r", 99.0, 99.0,99.0, 20.37,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.8872,"r", 99.0, 99.0,99.0, 20.46,"P48+ZTF","2","None","None",True
"2018 Jul 23",2458322.9317,"g", -20.33, 19.76,0.13, 20.76,"P48+ZTF","2","None","None",True
"2018 Jul 24",2458323.7341,"r", -20.14, 19.96,0.21, 20.20,"P48+ZTF","2","None","None",True
"2018 Jul 24",2458323.7595,"r", -20.23, 19.86,0.16, 20.21,"P48+ZTF","1","None","None",True
"2018 Jul 24",2458323.7595,"r", -20.23, 19.86,0.16, 20.21,"P48+ZTF","1","None","None",True
"2018 Jul 24",2458323.7628,"r", -20.14, 19.96,0.19, 20.18,"P48+ZTF","2","None","None",True
"2018 Jul 24",2458323.8918,"g", -20.22, 19.88,0.33, 19.95,"P48+ZTF","2","None","None",True
"2018 Jul 24",2458323.9114,"g", -20.47, 19.62,0.20, 20.05,"P48+ZTF","2","None","None",True
"2018 Jul 24",2458323.9123,"g", -20.41, 19.69,0.19, 20.16,"P48+ZTF","1","None","None",True
"2018 Jul 24",2458323.9264,"g", -20.47, 19.63,0.15, 20.46,"P48+ZTF","2","None","None",True
"2018 Jul 24",2458323.9264,"g", -20.47, 19.63,0.15, 20.46,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.6920,"r", 99.0, 99.0,99.0, 19.10,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.7265,"r", 99.0, 99.0,99.0, 18.18,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.7382,"r", 99.0, 99.0,99.0, 19.77,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.8816,"g", -20.63, 19.46,0.19, 19.51,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.8816,"g", -20.63, 19.46,0.19, 19.51,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.9021,"g", -20.24, 19.86,0.27, 19.39,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.9221,"g", -20.57, 19.53,0.19, 19.72,"P48+ZTF","2","None","None",True
"2018 Jul 25",2458324.9221,"g", -20.57, 19.53,0.19, 19.72,"P48+ZTF","2","None","None",True
"2018 Jul 26",2458325.6740,"g", -20.41, 19.68,0.29, 19.46,"P48+ZTF","2","None","None",True
